Timestamp;"Coopeguanacaste.Casa_Chameleon
Voltage A-B Mean
(V)";"Coopeguanacaste.Casa_Chameleon
Voltage B-C Mean
(V)";"Coopeguanacaste.Casa_Chameleon
Voltage C-A Mean
(V)";"Coopeguanacaste.CCSS_Hojancha
Voltage A-B Mean
(V)";"Coopeguanacaste.CCSS_Hojancha
Voltage B-C Mean
(V)";"Coopeguanacaste.CCSS_Hojancha
Voltage C-A Mean
(V)";"Coopeguanacaste.Coopecompro_El_Coco
Voltage A-B Mean
(V)";"Coopeguanacaste.Coopecompro_El_Coco
Voltage B-C Mean
(V)";"Coopeguanacaste.Coopecompro_El_Coco
Voltage C-A Mean
(V)";"Coopeguanacaste.Hotel_Westin
Voltage A-B Mean
(V)";"Coopeguanacaste.Hotel_Westin
Voltage B-C Mean
(V)";"Coopeguanacaste.Hotel_Westin
Voltage C-A Mean
(V)";"Coopeguanacaste.JUANILAMA_PRINCIPAL
Voltage A-B Mean
(V)";"Coopeguanacaste.JUANILAMA_PRINCIPAL
Voltage B-C Mean
(V)";"Coopeguanacaste.JUANILAMA_PRINCIPAL
Voltage C-A Mean
(V)";"Coopeguanacaste.KFC_NICOYA
Voltage A-B Mean
(V)";"Coopeguanacaste.KFC_NICOYA
Voltage B-C Mean
(V)";"Coopeguanacaste.KFC_NICOYA
Voltage C-A Mean
(V)";"Coopeguanacaste.Melonera_del_Monte
Voltage A-B Mean
(V)";"Coopeguanacaste.Melonera_del_Monte
Voltage B-C Mean
(V)";"Coopeguanacaste.Melonera_del_Monte
Voltage C-A Mean
(V)";"Coopeguanacaste.Occidental_Tamarindo
Voltage A-B Mean
(V)";"Coopeguanacaste.Occidental_Tamarindo
Voltage B-C Mean
(V)";"Coopeguanacaste.Occidental_Tamarindo
Voltage C-A Mean
(V)";"Coopeguanacaste.Torre_Hospital_Anexion
Voltage A-B Mean
(V)";"Coopeguanacaste.Torre_Hospital_Anexion
Voltage B-C Mean
(V)";"Coopeguanacaste.Torre_Hospital_Anexion
Voltage C-A Mean
(V)"
11/2/2020 19:00:00;25569,69141;25289,4375;25540,32031;24831,42188;25118,04492;25052,57617;24590,05859;24954,39844;25111,58984;25629,51563;25623,08984;25788,2207;25960,80078;25959,52539;25920,75586;25460,61719;25506,54688;25619,83594;25494,45508;25334,38867;25640,26953;25120,5293;24460,85156;24983,21289;25475,48828;25274,81641;25423,51758
11/2/2020 19:15:00;25561,6543;25293,32227;25559,27148;24825,00586;25167,30859;25098,61328;24614,60156;24972,24023;25137,14063;25611,41406;25605,22656;25780,74219;25958,75391;25960,24414;25924,71875;25493,46289;25533,18359;25618,17578;25493,0957;25357,45703;25628,58594;25179,57031;24576,41602;25083,41797;25566,53125;25341,0957;25504,73242
11/2/2020 19:30:00;25582,05078;25289,5332;25547,94141;24902,48242;25222,43945;25150,23828;24638,11719;25010,63867;25129,68945;25641,05078;25621,62305;25790,56836;25953,02539;25954,9375;25919,61133;25483,77539;25533,22656;25603,6543;25487,83398;25360,37305;25620,61914;25286,39648;24629,0332;25118,40625;25622,16797;25387,69531;25545,50391
11/2/2020 19:45:00;25586,12891;25299,08203;25570,08594;24968,72266;25236,34375;25186,65625;24639,50195;24988,00977;25137,59375;25655,99414;25660,79492;25809,01367;25961,85742;25954,60938;25925,33984;25485,46094;25532,40039;25631,07617;25504,74414;25364,3418;25641,20898;25260,83398;24695,46094;25228,59375;25657,32031;25452,3125;25614,02734
11/2/2020 20:00:00;25601,24805;25353,69727;25621,99414;25027,79297;25306,48633;25219,95508;24699,9668;25018,51172;25211,75977;25666,97266;25670,19922;25802,49805;25981,70703;25980,20703;25954,625;25482,39648;25508,46289;25602,56055;25506,86523;25336,50195;25617,80273;25244,61914;24716,67969;25146,89063;25580,14063;25409,69141;25533,76953
11/2/2020 20:15:00;25680,69922;25435,68359;25731,15039;25157,29102;25403,16602;25346,57031;24784,11914;25114,5332;25326,04883;25764,36914;25755,88867;25925,80664;26027,20898;26014,33594;25997,99414;25542,01758;25596,24414;25689,63867;25586,05469;25452,47852;25746,77344;25399,91602;24788,875;25334,08398;25703,31641;25459,48438;25654,95313
11/2/2020 20:30:00;25674,75391;25420,92578;25709,82031;25157,91016;25367,44141;25337,56641;24788,82031;25115,8418;25327,12305;25767,61328;25726,06641;25871,51367;26019,29688;26010,22852;25991,17773;25574,0625;25605,29688;25720,99414;25616,19141;25489,69336;25783,76172;25474,10938;24840,64063;25372,08594;25763,5957;25508,04492;25707,9082
11/2/2020 20:45:00;25604,41602;25367,41797;25649,16016;25202,88086;25388,64648;25365,5293;24704,11133;25010,44922;25234,22461;25705,60352;25663,56445;25802,64844;25980,38086;25964,06445;25943,96875;25622,74805;25645,56836;25763,48047;25686,47461;25540,83398;25859,75781;25461,01563;24945,11523;25368,91016;25803,50391;25581,20703;25782,71094
11/2/2020 21:00:00;25626,38281;25390,37305;25663,51563;25301,37305;25454,22461;25437,42969;24754,3418;25052,54688;25260,12695;25727,12695;25693,28906;25815,3125;25991,12305;25985,78516;25964,63867;25702,80469;25707,25781;25835,90039;25755,29297;25581,70703;25892,11914;25532,52148;24982,17969;25294,62305;25919,52734;25712,875;25892,46875
11/2/2020 21:15:00;25624,88086;25404,37109;25666,80078;25357,0293;25498,08008;25522,71094;24783,31836;25055,01563;25282,76758;25742,74805;25699,89648;25841,75977;25989,41406;25979,88672;25964,20703;25755,29688;25784,31836;25915,18945;25823,09375;25679,79492;25974,40039;25494,10938;24895,68359;25397,55273;26068,10352;25745,94531;25950,54688
11/2/2020 21:30:00;25666,73828;25445,58398;25711,57422;25286,24609;25393,38477;25450,62695;24852,41406;25111,14258;25347,13281;25786,42969;25734,13281;25881,82227;25990,56445;25992,31055;25976,44531;25808,50391;25835,56836;25945,92578;25838,47266;25710,43164;25974,66797;25529,43555;24876,60938;25400,27344;25960,06055;25757,41406;25877,10938
11/2/2020 21:45:00;25703,57617;25518,28906;25782,67969;25118,17969;25188,46484;25280,41016;24920,45117;25133,19531;25393,72656;25783,91797;25801,99023;25917,1582;26026,51172;26031,91602;26012,32813;25834,56445;25837,49609;25971,17578;25793,00391;25707,09961;25931,09375;25443,81836;24739,17188;25303,875;25908,56445;25626,0918;25765,12695
11/2/2020 22:00:00;25703,82422;25522,82617;25764,47266;25112,35742;25169,33984;25254,90234;24916,82813;25166,08203;25393,77344;25763,59375;25808,5957;25895,87305;26018,78125;26029,20508;25999,19727;25756,40039;25755,75781;25888,04297;25744,15625;25655,43555;25882,20703;25362,40625;24698,97266;25253,59375;25787,54492;25448,30469;25565,77148
11/2/2020 22:15:00;25671,82227;25453,17578;25733,67969;25203,98242;25278,69531;25349,13086;24855,95313;25142,32617;25370,80664;25755,19727;25760,52734;25896,56836;26063,39844;26078,75781;26056,92188;25834,21094;25843,25781;25985,00195;25813,69727;25737,90625;25968,50391;25501,375;24939,66211;25439,50977;25870,5;25561,83594;25688,55469
11/2/2020 22:30:00;25705,64063;25486,54688;25763,06055;25308,03516;25350,6582;25421,14258;24930,43359;25208,69141;25427,46094;25794,27734;25788,51758;25897,70313;26097,11914;26113,32422;26079,08398;25921,61133;25920,12891;26057,64063;25900,94922;25793,11523;26013,54883;25623,34961;25043,41797;25484,50195;25968,39648;25694,74414;25784,50391
11/2/2020 22:45:00;25736,875;25530,67383;25793,42578;25365,72852;25394,10156;25453,05859;24977,67773;25220,16797;25453,14063;25830,88086;25794,76367;25884,79688;26102,95117;26123,83789;26091,04297;25854,93164;25854,89648;26003,14844;25774,67383;25679,58984;25847,2793;25564,37109;24926,57617;25387,71289;26031,62305;25788,17578;25882,52539
11/2/2020 23:00:00;25731,61133;25532,17969;25809,95117;25376,10156;25393,21875;25444,05469;24979,4668;25225,39648;25477,74219;25845,32227;25813,57617;25905,95313;26103,79492;26123,0957;26092,28711;25822,88281;25793,48633;25960,41016;25757,07813;25644,75195;25831,78125;25475,14063;24993,72266;25411,70313;26036,10156;25811,58594;25895,35352
11/2/2020 23:15:00;25761,55469;25563,10156;25839,98047;25426,54688;25464;25502,27539;25039,78516;25280,38477;25541,98438;25795,50586;25841,90234;25883,08008;26118,29492;26137,54883;26113,5;25864,21484;25837,45313;25996,85352;25818,76367;25704,57617;25891,86133;25470,60156;24877,37109;25333,42383;25933,80078;25711,6875;25846,33984
11/2/2020 23:30:00;25750,15039;25563,57031;25831,35742;25505,48047;25543,51172;25554,05078;25067,35352;25296,61719;25554,82227;25799,8457;25865,4707;25903,59766;26114,32617;26133,95117;26111,21094;25856,55469;25817,29102;25970,07617;25777,45117;25657,875;25823,89844;25476,62891;24881,52734;25284,97461;25905,78711;25694,56641;25806,85547
11/2/2020 23:45:00;25765,17188;25573,08008;25846,05469;25499,11914;25548,55273;25540,60938;25042,14648;25272,96484;25517,86523;25792,3125;25843,80859;25906,14453;26115,66602;26143,47266;26112,56445;25897,11719;25852,28711;25996,68359;25830,30469;25702,07422;25851,93164;25562,27344;24976,20703;25331,41016;25975,3457;25753,27344;25849,77148
12/2/2020 00:00:00;25747,85352;25565,40625;25838,18945;25428,49023;25519,23828;25476,24609;25044,53711;25269,72656;25526,39258;25740,29297;25790,43555;25901,04492;26105,20898;26130,875;26107,77148;25891,3457;25864,97266;26005,87109;25845,74609;25726,80469;25895,45508;25611,70703;25029,06055;25386,9082;25923,65039;25694,62305;25824,92188
12/2/2020 00:15:00;25765,73828;25564,14063;25841,56055;25463,80859;25554,58984;25508,59961;25042,00977;25284,08984;25535,1582;25754,08984;25761,38477;25853,875;26104,92383;26134,89258;26103,19922;25936,08594;25896,01953;26042,5625;25874,41406;25748,67969;25918,31641;25639,13477;25144,17969;25487,66016;25958,80469;25770,31641;25872,11719
12/2/2020 00:30:00;25756,44141;25559,73633;25836,20703;25471,85742;25542,26758;25519,51758;25064,32227;25287,4375;25549,17578;25742,66602;25755,63086;25835,56055;26119,16211;26147,35742;26112,8418;25985,06055;25951,18359;26086,66406;25922,18164;25801,36523;25960,98438;25719,26367;25183,59375;25552,86523;26016,41016;25801,48242;25906,08008
12/2/2020 00:45:00;25761,07031;25572,13867;25855,83789;25463,76367;25521,17969;25523,08203;25074,85547;25294,35156;25572,03711;25745,1582;25756,96484;25852,07617;26115,15625;26147,33398;26113,32227;25997,43945;25976,42578;26114,10352;25957,78906;25850,56836;26012,87695;25742,58984;25110,36133;25497,19531;26025,45703;25812,58594;25924,6543
12/2/2020 01:00:00;25784,52148;25588,95508;25871,53125;25510,07617;25563,99023;25570,77344;25097,98828;25335,67969;25588,91797;25786,5332;25802,99414;25891,21484;26124,69336;26152,95508;26121,17578;26021,23633;25989,87305;26125,40039;25921,67578;25809,23047;26019,10156;25733,22852;25200,61523;25483,82422;26014,6582;25737,61523;25909,97461
12/2/2020 01:15:00;25797,70703;25604,32617;25887,9668;25539,8125;25597,17188;25592,23633;25128,07422;25352,66016;25624,94531;25800,30078;25808,24805;25916,58398;26127,93164;26156,70703;26126,58398;25897,11133;25925,74609;26005,96875;25835,25391;25659,18164;25908,32422;25773,69141;25311,21484;25596,08203;25969,9043;25757,77148;25842,72461
12/2/2020 01:30:00;25701,48828;25514,24609;25791,58398;25534,10156;25608,63477;25603,52539;25047,72461;25267,19141;25521,44531;25762,13867;25751,06836;25830,21875;26136,74609;26165,8418;26133,02148;25813,95703;25878,58203;25930,17383;25787,61719;25610,94922;25848,125;25743,8457;25261,28711;25552,35352;25884,35547;25672,49023;25804,07031
12/2/2020 01:45:00;25666,45508;25495,38672;25770,38672;25503,48242;25573,46484;25627,57617;25025,66016;25222,59961;25502,18164;25722,21094;25722,4082;25788,78516;26141,81641;26174,71289;26144,69141;25843,52148;25901,29688;25961,81836;25822,5918;25685,80078;25883,14453;25710,72852;25261,38867;25519,45703;25835,63867;25611,03906;25756,73633
12/2/2020 02:00:00;25687,26758;25517,43359;25782,69141;25538,53125;25630,87109;25630,83789;25064,19531;25262,17969;25530,2793;25751,58203;25746,51953;25812,35352;26151,83203;26189,4082;26155,77148;25873,32031;25929,46875;25992;25839,125;25713,70313;25902,15625;25714,26367;25317,46094;25555,54883;25865,57813;25649,08008;25774,77148
12/2/2020 02:15:00;25687,08203;25511,61328;25790,18164;25511,78125;25620,91016;25596,34375;25055,62695;25256,21484;25539,79492;25748,73828;25737,92578;25814,19531;26149,96484;26184,09766;26153,51563;25876,82617;25922,43164;25990,08398;25851,29492;25715,51367;25907,5957;25734,08008;25336,33398;25545,90234;25862,53711;25650,37109;25771,73633
12/2/2020 02:30:00;25696,13281;25532,9668;25802,57031;25495,82617;25630,5293;25595,82031;25083,10742;25270,92578;25551,87109;25771,96875;25782,27539;25843,73633;26155,33203;26185,99414;26162,69727;25889,69922;25934,57813;25991,51563;25834,125;25704,45703;25878,03906;25768,04883;25379,22461;25558,47852;25868,23047;25661,05469;25766,00195
12/2/2020 02:45:00;25713,86914;25545,76758;25825,61328;25542,80664;25659,04492;25610,32617;25089,67188;25283,41992;25567,91602;25799,1582;25811,2793;25870,17578;26167,48633;26197,37695;26171,00977;25912,53906;25956,18359;26010,66406;25882,75195;25750,39258;25913,33789;25730,32617;25322,13867;25578,34375;25911,22852;25698,41602;25788,40234
12/2/2020 03:00:00;25726,76367;25555,4668;25834,80664;25554,42578;25650,11328;25636,55469;25087,83203;25290,80664;25564,66211;25806,09961;25818,89648;25881,5957;26177,05273;26210,74805;26175,95508;25926,625;25976,63281;26029,44727;25879,90039;25809,30859;25917,30078;25709,69141;25305,81641;25643,02148;25945,22266;25717,61523;25821,95313
12/2/2020 03:15:00;25727,14063;25539,24414;25828,5293;25507,67578;25575,67188;25591,5918;25095,80859;25320,74023;25596,33789;25796,90625;25783,90039;25857,0625;26168,00391;26198,24023;26165,73828;25898,07617;25941,71875;25991,69336;25844,77148;25772,11328;25869,01563;25707,9707;25228,61914;25543,9082;25892,37109;25695,33203;25771,625
12/2/2020 03:30:00;25718;25547,36719;25825,88281;25518,79492;25562,24219;25598,48633;25109,54688;25317,38477;25593,46875;25798,28516;25808,73828;25880,93164;26159,47461;26191,88281;26152,19531;25869,1582;25914,10352;25953,92969;25806,54688;25740,3418;25828,95313;25694,09375;25231,22656;25525,50391;25865,82227;25669,32031;25737,13086
12/2/2020 03:45:00;25718,55078;25539,66406;25827,21484;25536,15039;25563,32617;25623,05469;25067,38086;25275,83203;25560,25391;25806,61914;25799,31055;25882,87109;26164,57617;26194,91797;26158,81836;25860,75781;25905,4043;25958,87109;25756,18945;25695,68164;25795,22266;25704,60352;25262,27344;25588,66211;25865,74023;25662,29297;25750,26367
12/2/2020 04:00:00;25732,35352;25565,68164;25821,42383;25522,36133;25549,00195;25586,87695;25110,37695;25306,92188;25569,77539;25813,24805;25832,05078;25878,24609;26157,48242;26201,71484;26143,49805;25874,9707;25905,4375;25966,80664;25807,23242;25723,92383;25840,60742;25679,39648;25312,53516;25602,32813;25854,87109;25686,86523;25768,74805
12/2/2020 04:15:00;25723,1582;25551,54688;25805,53711;25494,11523;25566,24414;25541,95508;25083,89258;25299,26758;25546,25391;25802,61328;25811,24805;25848,23047;26141,31836;26174,61328;26130,82031;25866,30078;25883,72266;25940,19336;25801,01758;25698,89258;25800,62305;25670,24609;25288,28711;25610,46484;25830,64453;25682,11719;25763,32617
12/2/2020 04:30:00;25700,11719;25514,69531;25772,96289;25414,25586;25522,62695;25503,36523;25063,91797;25281,11328;25531,54883;25770,51172;25770,60742;25810,01172;26121,30664;26155,28516;26109,11914;25804,42188;25843,49023;25894,87109;25748,34961;25652,2207;25766,82617;25658,95703;25244,8457;25580,0625;25774,54492;25601,39844;25722,71875
12/2/2020 04:45:00;25706,43359;25520,88086;25781,86719;25366,23047;25500,88477;25434,3125;25072,53711;25274,67773;25536,51172;25774,85156;25783,50586;25820,69336;26121,01172;26158,4043;26109,08008;25798,2793;25832,11719;25880,26953;25732,22266;25632,84961;25736,69922;25621,28516;25271,51563;25561,86523;25761,40625;25591,33203;25681,2793
12/2/2020 05:00:00;25700,38672;25517,38477;25778;25320,94727;25467,06836;25412,9668;25063,9668;25278,0918;25527,82813;25774,23242;25779,65039;25819,54297;26128,77734;26172,80273;26117,49609;25773,11914;25803,86914;25857,17969;25692,55859;25597,22266;25704,11523;25618,02148;25260,16406;25585,80469;25732,34961;25552,50977;25684,80469
12/2/2020 05:15:00;25689,26953;25513,93164;25776,73242;25270,30664;25444,5918;25374,43164;25068,34961;25278,41406;25543,04883;25774,24023;25781,51172;25817,28906;26122,88867;26163,93164;26105,53711;25776,24609;25808,83984;25837,04297;25725,44531;25633,69531;25720,67578;25635,48633;25253,55859;25567,23828;25689,76953;25526,24414;25650,38086
12/2/2020 05:30:00;25676,70898;25506,19531;25782,06836;25214,35352;25379,06836;25345,06836;25073,83984;25293,51563;25559,03711;25772,49609;25758,83984;25811,87305;26111,44727;26157,01367;26102,05078;25728,23828;25771,74219;25823,13867;25692,72461;25605,63086;25718,93555;25603,61133;25222,75781;25524,80078;25653,41406;25501,43555;25629,25195
12/2/2020 05:45:00;25647,94531;25481,88086;25742,61328;25156,59375;25298,67188;25287,28711;25031,20898;25247,43945;25495,80469;25732,48633;25742,76953;25774,0918;26100,9375;26134,2207;26091,02734;25683,83398;25738,29492;25801,125;25634,36914;25551,82813;25676,32617;25637,88477;25229,72852;25577,17578;25663,54883;25456,83203;25656,08008
12/2/2020 06:00:00;25637,53711;25460,69141;25718,59375;25071,67969;25310,80078;25291,71875;25006,57422;25236,38281;25470,68945;25739,20703;25742,01367;25767,38281;26082,36914;26119,42578;26077,79492;25687,14648;25714,26367;25794,21289;25640,79688;25530,60938;25688,03516;25552,86719;25214,35742;25559,05859;25635,64063;25461,62305;25636,20898
12/2/2020 06:15:00;25638,16406;25453,4043;25717,69336;24937,8457;25168,77539;25186,78516;24933,44141;25187,94922;25433,5625;25743,43945;25731,17383;25751,49414;26074,69922;26120,40625;26079,02148;25648,76172;25664,78906;25744,69531;25537,21875;25452,7793;25602,92578;25495,37109;25061,29297;25403,93164;25546,78711;25347,875;25521,36523
12/2/2020 06:30:00;25619,74219;25446,91016;25693,76367;24871,15039;25068,98438;25136,13281;24909,19531;25155,14258;25411,56836;25688,95703;25691,20703;25696,25195;26079,39063;26120,01563;26082,7207;25568,09766;25624,95313;25671,17969;25429,92969;25375,54883;25473,21094;25465,17383;24958,82813;25300,38281;25462,04492;25241,02734;25422,96484
12/2/2020 06:45:00;25631,40234;25439,11719;25684,30859;24987,58203;25116,59375;25184,45313;24883,17773;25129,25977;25390,78516;25659,29297;25653,74414;25664,11914;26104,74023;26149,80078;26099,78516;25616,38477;25684,53516;25697,59766;25504,10938;25455,64648;25528,12891;25458,00391;25034,72656;25408,30273;25453,32422;25216,35547;25396,59766
12/2/2020 07:00:00;25564,48242;25408,19922;25660,66602;24897,16211;25055,96484;25098,73633;24848,39648;25069,64648;25371,85938;25588,42578;25599,30664;25621,55469;26114,98828;26180,10938;26134,64258;25596,54688;25657,21875;25619,4707;25471,45117;25435,58984;25476,69531;25484,61719;24971,49414;25337,65039;25389,57031;25198,71875;25352,26367
12/2/2020 07:15:00;25436,90625;25302,29297;25544,625;24927,16602;25129,35938;25206,91992;24746,11523;24950,81836;25259,57031;25464,93555;25475,69531;25510,1543;26090,16797;26163,98242;26122,42188;25511,13281;25535,50977;25567,87305;25490,53125;25469,23828;25462,60352;25450,44531;24916,06641;25260,86133;25384,61133;25182,91797;25323,48047
12/2/2020 07:30:00;25391,14063;25253,75391;25494,38086;24929,37305;25099,86914;25228,20508;24700,74805;24904,85742;25205,43164;25366,28516;25432,5293;25427,45703;26094,91992;26178,68945;26143,91992;25541,64844;25547,53906;25598,19141;25584,58398;25573,86914;25481,55469;25653,7207;24966,54688;25281,70313;25485,82617;25275,86914;25412,69531
12/2/2020 07:45:00;25407,95703;25224,52734;25482,37695;24879,16016;25115,08203;25205,65039;24643,61719;24885,32422;25128,95508;25372,5;25360,52148;25379,80469;26155,69531;26235,32031;26200,14453;25516,12891;25516,97266;25557,70313;25583,32617;25534,56055;25483,4082;25550,1582;24897,51367;25197,83398;25432,12695;25213,70703;25386,38867
12/2/2020 08:00:00;25360,75781;25162,96289;25431,55078;24814,72852;25048,20703;25180,74414;24588,79102;24833,98438;25076,85156;25361,08203;25292,51172;25331,93164;26173,6543;26283,17578;26228,30078;25548,41602;25564,9043;25592,77734;25632,73047;25557,49023;25531,61133;25429,44922;24746,83789;25167,33398;25363,96484;25175,23047;25360,27734
12/2/2020 08:15:00;25263,20703;25033,80078;25307,85547;24903,83594;25113,96289;25240,48633;24446,54688;24733,97266;24967,04883;25361,9707;25253,43555;25311,62891;26163,14648;26268,39844;26206,22461;25492,6582;25513,4375;25535,52539;25590,06445;25485,42578;25488,64063;25358,61719;24674,24414;25215,71484;25430,10938;25183,86719;25427,91602
12/2/2020 08:30:00;25286,68945;25043,91016;25333,16797;25083,85938;25291,0918;25381,28906;24424,94531;24753,73047;24985,11914;25583,05469;25428,8457;25553,64844;26129,34961;26246,46094;26195,54688;25635,40625;25658,875;25661,67188;25872,61133;25650,55273;25748,33984;25435,36523;24801,0332;25263,14453;25509,38867;25301,86133;25526,03711
12/2/2020 08:45:00;25367,04883;25124,31055;25413,12305;25186,96289;25408,91016;25483,60938;24463,42383;24808,44727;25034,95313;25618,14648;25435,875;25598,49609;26191,16797;26331,82227;26262,45313;25699,38281;25720,69922;25729,01367;25891,41016;25674,32617;25780,49805;25450,42188;24735,48242;25245,85156;25481,74023;25235,70898;25495,09766
12/2/2020 09:00:00;25337,91992;25091,92578;25368,00586;25079,875;25300,67969;25413,85156;24404,44727;24769,69336;24975,77539;25573,88281;25369,83984;25572,39258;26194,49414;26360,82031;26273,94141;25671,36133;25700,99805;25691,95703;25828,04492;25630,47852;25700,88867;25314,77148;24530,81641;25086,22852;25366,06055;25165,33984;25390,70508
12/2/2020 09:15:00;25301,47461;25030,9668;25308,92383;25036,57031;25306,15039;25394,83203;24349,4375;24719,58984;24930,17578;25508,96289;25285,35352;25484,64648;26206,64258;26376,32031;26290,74609;25616,93359;25664,25781;25679,65039;25798,06445;25603,02148;25696,9082;25248,14648;24587,12695;25187,5293;25325,05469;25084,29102;25354,91797
12/2/2020 09:30:00;25261,60156;24978,35156;25261,42188;25094,09766;25349,59961;25403,66211;24287,74805;24675,26172;24882,45508;25471,36133;25262,33203;25449,18164;26179,10352;26365,73633;26273,50977;25602,61133;25647,06836;25677,10938;25803,94727;25613,45313;25701,70703;25162,98828;24527,10352;25094,60938;25329,83984;25123,92383;25336,42578
12/2/2020 09:45:00;25227,93164;24956,92383;25234,45313;24941,30469;25214,52539;25281,00977;24268,1875;24649,8457;24857,39063;25422,58398;25257,42383;25449,16211;26193,50977;26389,28906;26286,05859;25532,87305;25601,93359;25614,79297;25727,33984;25556,52539;25635,18359;25176,33594;24528,06641;25039,08594;25376,79688;25197,69531;25384,4375
